1,47,985.38,23.9,24,25,24.18
2,46,985.35,24,25,25,24.21
3,47,985.35,24,26,25,24.23
4,46,985.42,24,24,25,24.18
5,47,985.27,23.9,24,25,24.18
6,46,985.36,23.9,24,25,24.18
7,46,985.36,24,24,25,24.18
8,47,985.31,24,26,25,24.23
9,46,985.23,24,26,25,24.23
10,46,985.3,24,25,25,24.21
11,46,985.28,24,25,25,24.21
12,47,985.29,24,24,25,24.18
13,46,985.25,24,25,25,24.21
14,45,985.39,24,25,25,24.21
15,47,985.22,24.1,25,25,24.21
16,47,985.29,24,27,25,24.26
17,47,985.25,24,27,25,24.26
18,47,985.35,24,26,25,24.23
19,47,985.31,24,26,25,24.23
20,45,985.29,24,26,25,24.23
21,48,985.26,24.1,25,25,24.21
22,46,985.22,24,27,25,24.26
23,46,985.13,24,25,25,24.21
24,46,985.12,24,25,25,24.21
25,48,985.16,24.1,26,25,24.23
26,46,985.14,24.1,26,25,24.23
27,46,985.12,24,25,25,24.21
28,48,985.15,24.1,26,25,24.23
29,46,985.09,24,25,25,24.21
30,46,985.03,24,25,25,24.21
31,46,985.03,24.1,25,25,24.21
32,47,985.05,24.1,25,25,24.21
33,47,985.1,24.1,27,25,24.26
34,48,985.07,24.1,25,25,24.21
35,46,985.04,24,25,25,24.21
36,48,985.09,24.1,25,25,24.21
37,48,985.04,24.1,26,25,24.23
38,47,985.01,24.1,27,25,24.26
39,46,985.02,24.1,25,25,24.21
40,46,984.96,24.1,25,25,24.21
41,47,985,24,27,25,24.26
42,47,984.91,24.1,25,25,24.21
43,47,984.94,24.1,27,25,24.26
44,46,984.9,24.1,27,25,24.26
45,47,984.9,24.1,26,25,24.23
46,47,984.9,24.1,25,25,24.21
47,47,984.9,24.1,26,25,24.23
48,47,984.81,24.1,25,25,24.21
49,47,984.83,24.1,25,25,24.21
50,47,984.85,24.1,26,25,24.23
51,47,984.86,24.1,25,25,24.21
52,47,984.82,24.1,26,25,24.23
53,47,984.84,24.1,26,25,24.23
54,48,984.83,24.1,26,25,24.23
55,47,984.75,24.1,25,25,24.21
56,46,984.85,24.1,25,25,24.21
57,46,984.77,24.2,25,25,24.21
58,47,984.74,24.2,26,25,24.23
59,48,984.77,24.1,25,25,24.21
60,47,984.68,24.1,24,25,24.18
61,46,984.82,24.1,25,25,24.21
62,46,984.75,24.1,24,25,24.18
63,46,984.67,24.1,24,25,24.18
64,47,984.75,24.1,24,25,24.18
65,47,984.77,24.1,24,25,24.18
66,46,984.69,24.1,24,25,24.18
67,46,984.71,24.2,24,25,24.18
68,46,984.62,24.1,26,24,23.13
69,47,984.53,24.1,24,25,24.18
70,46,984.65,24.1,24,25,24.18
71,47,984.5,24.2,24,25,24.18
72,45,984.7,24.2,25,25,24.21
73,46,984.65,24.2,25,25,24.21
74,47,984.54,24.2,25,25,24.21
75,47,984.59,24.2,25,25,24.21
76,47,984.55,24.1,25,25,24.21
77,47,984.6,24.1,24,25,24.18
78,47,984.58,24.2,24,25,24.18
79,47,984.5,24.2,25,25,24.21
80,47,984.53,24.1,24,25,24.18
81,46,984.54,24.1,24,25,24.18
82,46,984.5,24.1,24,25,24.18
83,0,984.5,24.1,24,25,24.18
84,11,984.49,24.2,24,25,24.18
85,10,984.54,24.2,25,25,24.21
86,12,984.4,24.2,24,25,24.18
87,11,984.49,24.2,24,25,24.18
88,5,984.44,24.2,24,25,24.18
89,5,984.46,24.2,24,25,24.18
90,5,984.41,24.2,25,25,24.21
91,5,984.51,24.2,25,25,24.21
92,3,984.42,24.2,25,25,24.21
93,5,984.47,24.2,25,25,24.21
94,5,984.45,24.2,25,25,24.21
95,5,984.47,24.1,25,25,24.21
96,5,984.39,24.1,24,25,24.18
97,5,984.44,24.1,24,25,24.18
98,5,984.47,24.1,24,25,24.18
99,5,984.45,24.1,24,25,24.18
100,5,984.46,24.1,24,24,23.08
101,5,984.52,24,24,25,24.18
102,5,984.46,24,24,25,24.18
103,5,984.3,24,24,25,24.18
104,5,984.31,24,24,24,23.08
105,5,984.35,24,24,24,23.08
106,5,984.26,24,24,24,23.08
107,5,984.26,24,24,24,23.08
108,5,984.21,24,24,24,23.08
109,5,984.22,24,24,24,23.08
110,5,984.23,24,24,24,23.08
111,5,984.16,24,24,24,23.08
112,5,984.2,24,24,24,23.08
113,5,984.21,24,24,24,23.08
114,5,984.17,24,24,24,23.08
115,5,984.16,24,24,24,23.08
116,5,984.14,24,24,24,23.08
117,5,984.13,23.9,24,24,23.08
118,5,984.11,24,24,24,23.08
119,5,984.09,24,24,24,23.08
120,5,984.06,24,24,24,23.08
121,5,984.06,24,24,24,23.08
122,5,984.05,24,24,24,23.08
123,5,984.11,23.9,24,24,23.08
124,5,983.96,23.9,24,24,23.08
125,5,984.08,23.9,24,24,23.08
126,5,984.08,23.9,24,24,23.08
127,5,984.08,23.9,24,24,23.08
128,5,984.09,23.9,24,24,23.08
129,5,984.04,23.9,24,24,23.08
130,5,984.03,23.9,24,24,23.08
131,5,983.99,23.9,24,24,23.08
132,5,983.97,23.9,24,24,23.08
133,5,983.97,23.9,24,24,23.08
134,40,983.94,24,24,24,23.08
135,43,983.98,23.9,24,24,23.08
136,44,984.01,23.9,24,24,23.08
137,43,984,23.9,24,24,23.08
138,43,984.02,23.9,24,24,23.08
139,43,983.97,23.9,24,24,23.08
140,42,983.99,23.9,24,24,23.08
141,41,983.87,23.9,24,24,23.08
142,43,983.9,23.9,24,24,23.08
143,41,983.85,23.9,24,24,23.08
144,41,983.94,23.9,24,24,23.08
145,41,983.96,23.9,24,24,23.08
146,41,983.83,23.8,23,24,23.06
147,41,983.83,23.8,23,24,23.06
148,41,983.87,23.8,24,25,24.18
149,40,983.86,23.7,23,24,23.06
150,15,983.74,24.7,22,26,25.23
151,82,983.61,24.6,21,25,24.1
152,81,983.71,24.5,22,25,24.13
153,83,983.75,24.3,22,25,24.13
154,82,983.72,24.2,22,25,24.13
155,82,983.71,24.2,22,25,24.13
156,82,983.62,24.1,21,25,24.1
157,83,983.61,24.1,21,25,24.1
158,81,983.66,24.1,21,25,24.1
159,81,983.68,24.1,21,25,24.1
160,82,983.62,24,21,25,24.1
161,83,983.57,24,21,25,24.1
162,82,983.56,24,20,25,24.08
163,80,983.66,23.9,21,25,24.1
164,80,983.51,24,20,25,24.08
165,80,983.57,23.9,20,25,24.08
166,82,983.54,23.9,20,25,24.08
167,81,983.46,23.9,20,25,24.08
168,80,983.59,23.9,20,25,24.08
169,82,983.56,23.9,20,25,24.08
170,84,983.44,23.9,20,25,24.08
171,82,983.53,23.9,20,25,24.08
172,83,983.45,23.9,19,25,24.05
173,83,983.46,23.9,20,25,24.08
174,84,983.42,23.9,20,25,24.08
175,81,983.52,23.9,19,25,24.05
176,82,983.55,23.8,19,25,24.05
177,81,983.46,23.8,19,25,24.05
178,81,983.49,23.9,19,25,24.05
179,81,983.46,23.9,19,25,24.05
180,82,983.38,23.8,19,25,24.05
181,47,983.43,23.8,19,25,24.05
182,1,983.4,23.9,19,25,24.05
183,1,983.41,23.9,19,24,22.95
184,0,983.34,23.9,20,24,22.98
185,1,983.38,23.8,19,25,24.05
186,1,983.37,23.8,19,24,22.95
187,1,983.41,23.8,19,24,22.95
188,0,983.45,23.8,19,24,22.95
189,1,983.35,23.8,19,24,22.95
190,1,983.32,23.8,19,24,22.95
191,1,983.37,23.8,20,24,22.98
192,0,983.3,23.8,20,24,22.98
193,0,983.22,23.8,19,24,22.95
194,0,983.26,23.8,20,24,22.98
195,0,983.23,23.8,20,24,22.98
196,0,983.2,23.8,20,24,22.98
197,2,983.21,23.8,19,24,22.95
198,0,983.2,23.8,20,24,22.98
199,0,983.16,23.8,20,24,22.98
200,0,983.15,23.7,20,24,22.98
201,0,983.13,23.7,19,24,22.95
202,0,983.15,23.7,19,24,22.95
203,0,983.02,23.7,19,24,22.95
204,0,982.99,23.7,19,24,22.95
205,0,983.03,23.7,19,24,22.95
206,0,982.98,23.6,19,24,22.95
207,0,983,23.6,19,24,22.95
208,0,983.02,23.6,19,24,22.95
209,0,982.92,23.6,19,24,22.95
210,0,982.91,23.5,19,24,22.95
211,0,982.96,23.6,19,24,22.95
212,0,982.94,23.5,19,24,22.95
213,0,982.88,23.5,19,24,22.95
214,0,982.87,23.5,19,24,22.95
215,0,982.9,23.5,19,24,22.95
216,0,982.89,23.5,19,24,22.95
217,0,982.87,23.5,19,24,22.95
218,0,982.94,23.5,19,24,22.95
219,0,982.92,23.4,19,24,22.95
220,0,982.9,23.4,19,24,22.95
221,0,982.94,23.4,19,24,22.95
222,0,982.9,23.4,19,24,22.95
223,0,982.97,23.4,19,24,22.95
224,0,982.87,23.4,19,24,22.95
225,0,982.85,23.4,19,24,22.95
226,0,982.8,23.3,19,24,22.95
227,0,982.79,23.3,19,24,22.95
228,0,982.88,23.3,19,24,22.95
229,0,982.81,23.3,19,24,22.95
230,0,982.82,23.3,19,24,22.95
231,0,982.75,23.3,19,24,22.95
232,0,982.69,23.3,19,24,22.95
233,0,982.65,23.3,19,24,22.95
234,0,982.66,23.3,19,24,22.95
235,0,982.71,23.3,19,24,22.95
236,0,982.64,23.3,19,24,22.95
237,0,982.64,23.3,19,24,22.95
238,0,982.69,23.3,19,24,22.95
239,0,982.7,23.2,19,24,22.95
240,0,982.75,23.2,19,24,22.95
241,0,982.59,23.2,19,24,22.95
242,0,982.6,23.2,19,24,22.95
243,0,982.58,23.2,19,24,22.95
244,0,982.62,23.3,19,24,22.95
245,0,982.55,23.3,19,24,22.95
246,0,982.55,23.3,19,24,22.95
247,0,982.55,23.2,19,24,22.95
248,0,982.44,23.2,19,24,22.95
249,0,982.41,23.2,19,24,22.95
250,0,982.42,23.2,19,24,22.95
251,0,982.41,23.2,19,24,22.95
252,0,982.4,23.2,19,24,22.95
253,0,982.39,23.2,19,24,22.95
254,0,982.47,23.2,19,24,22.95
255,0,982.4,23.2,19,24,22.95
256,0,982.42,23.2,19,24,22.95
257,0,982.39,23.1,19,24,22.95
258,0,982.41,23.2,19,24,22.95
259,0,982.42,23.2,19,24,22.95
260,0,982.43,23.1,19,24,22.95
261,0,982.41,23.2,19,24,22.95
262,0,982.36,23.1,19,24,22.95
263,0,982.38,23.1,19,24,22.95
264,0,982.3,23.1,19,24,22.95
265,0,982.4,23.1,19,24,22.95
266,0,982.38,23.1,19,24,22.95
267,0,982.38,23.1,19,24,22.95
268,0,982.31,23.1,19,24,22.95
269,0,982.28,23.1,19,24,22.95
270,0,982.24,23.1,19,24,22.95
271,0,982.29,23.1,19,24,22.95
272,0,982.12,23.1,19,24,22.95
273,0,982.22,23.1,19,24,22.95
274,0,982.19,23.1,19,24,22.95
275,0,982.19,23.1,19,24,22.95
276,0,982.14,23.1,19,24,22.95
277,0,982.2,23.1,19,24,22.95
278,0,982.16,23.1,19,24,22.95
279,0,982.22,23.1,19,24,22.95
280,0,982.19,23.1,19,24,22.95
281,0,982.01,23,19,24,22.95
282,0,982.09,23,19,24,22.95
283,0,982.05,23,19,24,22.95
284,0,982.11,23,19,24,22.95
285,0,982.07,23,19,24,22.95
286,0,982.16,23,19,24,22.95
287,0,982.13,23,19,24,22.95
288,0,982.06,23,19,24,22.95
289,0,982.03,23,19,24,22.95
290,0,982.06,23,19,24,22.95
291,0,981.99,23,19,24,22.95
292,0,982.03,23,19,24,22.95
293,0,981.93,23,19,24,22.95
294,0,982,23,19,23,21.85
295,0,982.05,23,19,24,22.95
296,0,982.02,23,19,24,22.95
297,0,982.11,23,19,24,22.95
298,0,982.08,23,19,24,22.95
299,0,982.1,23,19,24,22.95
300,0,982.04,23,19,24,22.95
301,0,982.07,23,19,24,22.95
302,0,982.02,23,19,24,22.95
303,0,982.09,23,19,24,22.95
304,0,982.08,23,19,24,22.95
305,0,982.12,23,19,24,22.95
306,0,982.13,22.9,19,24,22.95
307,0,982.07,22.9,19,24,22.95
308,0,982.02,22.9,19,24,22.95
309,0,982.02,22.9,19,23,21.85
310,0,982,23,19,23,21.85
311,0,982.09,23,19,23,21.85
312,0,982.04,22.9,19,23,21.85
313,0,981.99,22.9,19,24,22.95
314,0,981.93,22.9,19,24,22.95
315,0,982.04,22.9,19,23,21.85
316,0,982.01,22.9,19,24,22.95
317,0,982,22.9,19,24,22.95
318,0,981.88,22.9,19,23,21.85
319,0,981.92,22.9,19,23,21.85
320,0,981.91,22.9,19,23,21.85
321,0,981.87,22.9,19,23,21.85
322,0,981.84,22.9,19,23,21.85
323,0,981.78,22.9,19,23,21.85
324,0,981.78,22.9,19,23,21.85
325,0,981.81,22.9,19,23,21.85
326,0,981.8,22.9,19,23,21.85
327,0,981.76,22.9,19,23,21.85
328,0,981.77,22.9,19,23,21.85
329,0,981.71,22.9,19,23,21.85
330,0,981.71,23,19,23,21.85
331,0,981.57,23,18,23,21.83
332,0,981.7,23,18,24,22.93
333,0,981.61,23,19,23,21.85
334,0,981.67,23,19,24,22.95
335,0,981.63,23,19,23,21.85
336,0,981.64,23,19,23,21.85
337,0,981.54,23,18,24,22.93
338,0,981.63,23,19,23,21.85
339,0,981.56,23,19,23,21.85
340,0,981.6,23,18,23,21.83
341,0,981.56,23,18,23,21.83
342,0,981.55,23,18,23,21.83
343,0,981.62,23,19,24,22.95
344,0,981.48,23,19,23,21.85
345,0,981.56,23,19,23,21.85
346,0,981.6,23,19,24,22.95
347,0,981.45,23,19,24,22.95
348,0,981.55,23,19,24,22.95
349,0,981.51,23,19,23,21.85
350,0,981.55,23,19,23,21.85
351,0,981.41,23,19,24,22.95
352,0,981.51,23,19,24,22.95
353,0,981.52,22.9,19,24,22.95
354,0,981.47,22.9,19,24,22.95
355,0,981.43,22.9,19,24,22.95
356,0,981.43,23,19,24,22.95
357,0,981.39,22.9,19,23,21.85
358,0,981.43,23,19,24,22.95
359,0,981.32,23,19,24,22.95
360,0,981.36,23,19,24,22.95
361,0,981.35,23,19,24,22.95
362,0,981.34,23,19,24,22.95
363,0,981.41,23,19,24,22.95
364,0,981.36,22.9,19,24,22.95
365,0,981.35,23,19,24,22.95
366,0,981.32,23,19,24,22.95
367,0,981.39,23,19,24,22.95
368,0,981.33,22.9,19,24,22.95
369,0,981.34,23,19,24,22.95
370,0,981.26,23,19,24,22.95
371,0,981.29,23,19,24,22.95
372,0,981.26,22.9,19,24,22.95
373,0,981.27,23,19,23,21.85
374,0,981.24,22.9,19,24,22.95
375,0,981.31,23,19,24,22.95
376,0,981.37,23,19,24,22.95
377,0,981.3,22.9,19,24,22.95
378,0,981.28,22.9,19,24,22.95
379,0,981.2,22.9,19,24,22.95
380,0,981.25,23,19,23,21.85
381,0,981.27,23,19,24,22.95
382,0,981.28,23,19,24,22.95
383,0,981.29,22.9,19,24,22.95
384,0,981.24,22.9,19,23,21.85
385,0,981.23,22.9,19,24,22.95
386,0,981.18,22.9,19,24,22.95
387,0,981.17,22.9,19,24,22.95
388,0,981.26,22.9,19,24,22.95
389,0,981.23,22.9,19,24,22.95
390,0,981.15,22.9,18,24,22.93
391,0,981.27,22.9,18,24,22.93
392,0,981.28,22.9,18,24,22.93
393,0,981.17,22.9,18,23,21.83
394,0,981.13,22.9,18,23,21.83
395,0,981.25,22.9,18,23,21.83
396,0,981.23,22.9,18,23,21.83
397,0,981.31,22.8,18,23,21.83
398,0,981.22,22.8,18,23,21.83
399,0,981.32,22.8,18,23,21.83
400,0,981.25,22.8,18,23,21.83
401,0,981.3,22.8,18,23,21.83
402,0,981.2,22.8,18,23,21.83
403,0,981.2,22.8,18,23,21.83
404,0,981.25,22.8,18,23,21.83
405,0,981.22,22.8,18,23,21.83
406,0,981.14,22.8,18,23,21.83
407,0,981.12,22.8,18,23,21.83
408,0,981.12,22.8,18,23,21.83
409,0,981.17,22.8,18,23,21.83
410,0,981.08,22.8,18,23,21.83
411,0,981.19,22.8,18,23,21.83
412,0,981.15,22.8,18,23,21.83
413,0,981.1,22.8,18,23,21.83
414,0,981.17,22.9,18,23,21.83
415,0,981.14,22.8,18,23,21.83
416,0,981.12,22.8,18,23,21.83
417,0,981.1,22.8,18,23,21.83
418,0,981.1,22.9,18,23,21.83
419,0,981.17,22.8,18,23,21.83
420,0,981.1,22.8,18,23,21.83
421,0,981.2,22.8,18,23,21.83
422,0,981.12,22.8,18,23,21.83
423,0,981.17,22.9,18,23,21.83
424,0,981.21,22.9,18,23,21.83
425,0,981.2,22.9,18,23,21.83
426,0,981.11,22.9,18,23,21.83
427,0,981.14,22.8,18,23,21.83
428,0,981.13,22.8,18,23,21.83
429,0,981.26,22.8,19,23,21.85
430,0,981.21,22.8,19,23,21.85
431,0,981.27,22.8,19,23,21.85
432,0,981.21,22.8,19,23,21.85
433,0,981.1,22.8,19,23,21.85
434,0,981.01,22.8,19,23,21.85
435,0,981.06,22.8,19,23,21.85
436,0,981.05,22.8,19,23,21.85
437,0,980.99,22.8,19,23,21.85
438,0,980.94,22.8,19,23,21.85
439,0,981.02,22.8,19,23,21.85
440,0,981.03,22.8,19,23,21.85
441,0,981.02,22.8,19,23,21.85
442,0,980.99,22.8,19,23,21.85
443,0,980.96,22.7,19,23,21.85
444,0,980.99,22.7,19,23,21.85
445,0,980.95,22.7,19,23,21.85
446,0,980.86,22.7,19,23,21.85
447,0,980.83,22.7,19,23,21.85
448,0,980.93,22.7,19,23,21.85
449,0,980.99,22.7,19,23,21.85
450,0,980.93,22.7,19,23,21.85
451,0,980.96,22.7,18,23,21.83
452,0,980.97,22.7,19,23,21.85
453,0,980.91,22.7,19,23,21.85
454,0,980.95,22.7,19,23,21.85
455,0,980.87,22.7,19,23,21.85
456,0,980.94,22.7,19,23,21.85
457,0,980.82,22.7,19,23,21.85
458,0,980.86,22.6,19,23,21.85
459,0,980.92,22.6,19,23,21.85
460,0,980.84,22.6,19,23,21.85
461,0,980.85,22.6,19,23,21.85
462,0,980.91,22.6,19,23,21.85
463,0,980.81,22.6,19,23,21.85
464,0,980.71,22.6,19,23,21.85
465,0,980.71,22.6,19,23,21.85
466,0,980.7,22.6,19,23,21.85
467,0,980.73,22.6,19,23,21.85
468,0,980.73,22.6,19,23,21.85
469,0,980.72,22.6,19,23,21.85
470,0,980.64,22.6,19,23,21.85
471,0,980.65,22.6,19,23,21.85
472,0,980.71,22.6,19,23,21.85
473,0,980.69,22.6,19,23,21.85
474,0,980.63,22.6,19,23,21.85
475,0,980.64,22.6,19,23,21.85
476,0,980.68,22.6,19,23,21.85
477,0,980.65,22.6,19,23,21.85
478,0,980.52,22.6,19,23,21.85
479,0,980.59,22.6,19,23,21.85
480,0,980.55,22.6,19,23,21.85
481,0,980.68,22.6,19,23,21.85
482,0,980.62,22.5,19,23,21.85
483,0,980.55,22.5,19,23,21.85
484,0,980.61,22.6,19,23,21.85
485,0,980.53,22.6,19,23,21.85
486,0,980.51,22.5,19,23,21.85
487,0,980.53,22.6,19,23,21.85
488,0,980.58,22.6,19,23,21.85
489,0,980.51,22.6,19,23,21.85
490,0,980.55,22.6,19,23,21.85
491,0,980.53,22.6,19,23,21.85
492,0,980.56,22.6,19,23,21.85
493,0,980.57,22.6,19,23,21.85
494,0,980.51,22.6,20,23,21.88
495,0,980.48,22.6,20,23,21.88
496,0,980.51,22.6,20,23,21.88
497,0,980.44,22.6,19,23,21.85
498,0,980.44,22.5,19,23,21.85
499,0,980.51,22.5,19,23,21.85
500,0,980.37,22.5,19,23,21.85
501,0,980.39,22.5,19,23,21.85
502,0,980.37,22.5,19,23,21.85
503,0,980.41,22.5,19,23,21.85
504,0,980.42,22.5,19,23,21.85
505,0,980.48,22.5,20,23,21.88
506,0,980.5,22.5,20,23,21.88
507,0,980.45,22.5,20,23,21.88
508,0,980.43,22.5,20,23,21.88
509,0,980.51,22.5,20,23,21.88
510,0,980.47,22.5,19,23,21.85
511,0,980.39,22.5,19,23,21.85
512,0,980.55,22.5,20,23,21.88
513,0,980.46,22.5,19,23,21.85
514,0,980.6,22.5,19,23,21.85
515,0,980.53,22.5,20,23,21.88
516,0,980.39,22.5,19,23,21.85
517,0,980.56,22.5,19,23,21.85
518,0,980.47,22.4,20,23,21.88
519,0,980.53,22.4,20,23,21.88
520,0,980.42,22.5,20,23,21.88
521,0,980.43,22.5,20,23,21.88
522,0,980.4,22.4,19,23,21.85
523,0,980.42,22.5,20,23,21.88
524,0,980.5,22.4,20,23,21.88
525,0,980.49,22.5,20,23,21.88
526,0,980.43,22.4,20,23,21.88
527,0,980.49,22.5,20,23,21.88
528,0,980.34,22.4,20,23,21.88
529,0,980.37,22.4,19,23,21.85
530,0,980.33,22.4,20,23,21.88
531,0,980.31,22.4,20,23,21.88
532,0,980.27,22.4,20,23,21.88
533,0,980.45,22.4,20,23,21.88
534,0,980.27,22.4,19,23,21.85
535,0,980.28,22.4,19,23,21.85
536,0,980.26,22.4,19,23,21.85
537,0,980.3,22.4,19,23,21.85
538,0,980.29,22.4,20,23,21.88
539,0,980.36,22.4,20,23,21.88
540,0,980.38,22.4,20,23,21.88
541,0,980.34,22.4,20,23,21.88
542,0,980.45,22.4,19,23,21.85
543,0,980.23,22.4,19,23,21.85
544,0,980.28,22.4,19,23,21.85
545,0,980.33,22.4,19,23,21.85
546,0,980.36,22.4,19,23,21.85
547,0,980.31,22.3,19,23,21.85
548,0,980.25,22.3,19,23,21.85
549,0,980.43,22.3,19,23,21.85
550,0,980.43,22.3,19,23,21.85
551,0,980.36,22.3,19,23,21.85
552,0,980.44,22.3,19,23,21.85
553,0,980.41,22.3,19,23,21.85
554,0,980.32,22.3,19,23,21.85
555,0,980.33,22.4,19,23,21.85
556,0,980.34,22.4,19,23,21.85
557,0,980.3,22.4,19,23,21.85
558,0,980.29,22.4,19,23,21.85
559,0,980.17,22.4,19,23,21.85
560,0,980.31,22.4,19,23,21.85
561,0,980.21,22.3,19,23,21.85
562,0,980.32,22.4,19,23,21.85
563,0,980.34,22.4,19,23,21.85
564,0,980.26,22.4,19,23,21.85
565,0,980.24,22.4,19,23,21.85
566,0,980.21,22.4,19,23,21.85
567,0,980.31,22.4,19,23,21.85
568,0,980.29,22.4,19,23,21.85
569,0,980.31,22.4,19,23,21.85
570,0,980.17,22.4,19,23,21.85
571,0,980.18,22.4,19,23,21.85
572,0,980.22,22.4,19,23,21.85
573,0,980.25,22.5,19,23,21.85
574,0,980.12,22.5,19,23,21.85
575,0,980.24,22.5,19,23,21.85
576,0,980.23,22.5,19,23,21.85
577,0,980.27,22.5,19,23,21.85
578,1,980.29,22.5,20,23,21.88
579,1,980.35,22.5,20,23,21.88
580,1,980.13,22.5,20,23,21.88
581,1,980.11,22.5,19,23,21.85
582,1,980.16,22.5,20,23,21.88
583,1,980.15,22.5,20,23,21.88
584,1,980.26,22.5,20,23,21.88
585,1,980.31,22.5,20,23,21.88
586,1,980.32,22.5,20,23,21.88
587,1,980.31,22.4,20,23,21.88
588,1,980.13,22.4,20,23,21.88
589,1,980.29,22.5,20,23,21.88
590,1,980.27,22.5,20,23,21.88
591,1,980.26,22.5,20,23,21.88
592,1,980.22,22.5,19,23,21.85
593,1,980.24,22.5,20,23,21.88
594,1,980.31,22.6,20,23,21.88
595,1,980.4,22.6,19,23,21.85
596,1,980.31,22.6,19,23,21.85
597,1,980.41,22.7,19,23,21.85
598,1,980.37,22.7,19,23,21.85
599,1,980.35,22.7,19,23,21.85
600,1,980.45,22.8,19,23,21.85
601,1,980.57,22.8,19,23,21.85
602,1,980.48,22.8,19,23,21.85
603,1,980.35,22.9,19,23,21.85
604,1,980.32,22.9,19,23,21.85
605,1,980.29,22.9,19,23,21.85
606,1,980.32,22.9,19,23,21.85
607,1,980.28,23,19,24,22.95
608,1,980.39,23,19,23,21.85
609,1,980.43,23,18,24,22.93
610,1,980.32,23,19,24,22.95
611,1,980.4,23,18,24,22.93
612,1,980.42,23.1,18,24,22.93
613,2,980.39,23.1,18,24,22.93
614,2,980.43,23.1,18,24,22.93
615,2,980.42,23.1,18,24,22.93
616,2,980.46,23.1,18,24,22.93
617,2,980.52,23.1,18,24,22.93
618,2,980.48,23.1,18,24,22.93
619,2,980.44,23.2,18,24,22.93
620,2,980.55,23.2,18,24,22.93
621,3,980.44,23.2,18,24,22.93
622,3,980.56,23.2,18,24,22.93
623,2,980.45,23.2,18,24,22.93
624,2,980.4,23.2,18,24,22.93
625,3,980.46,23.3,18,24,22.93
626,3,980.43,23.3,18,24,22.93
627,3,980.52,23.3,18,24,22.93
628,3,980.44,23.3,18,24,22.93
629,3,980.43,23.3,18,24,22.93
630,3,980.37,23.3,18,24,22.93
631,3,980.33,23.3,18,24,22.93
632,3,980.36,23.3,18,24,22.93
633,3,980.37,23.4,18,24,22.93
634,3,980.23,23.4,18,24,22.93
635,3,980.34,23.4,18,24,22.93
636,3,980.38,23.4,18,24,22.93
637,4,980.29,23.4,18,24,22.93
638,4,980.34,23.4,18,24,22.93
639,4,980.32,23.4,18,24,22.93
640,4,980.32,23.4,18,24,22.93
641,4,980.35,23.4,18,24,22.93
642,4,980.35,23.4,18,24,22.93
643,4,980.36,23.4,18,24,22.93
644,4,980.3,23.4,18,24,22.93
645,4,980.41,23.5,18,24,22.93
646,4,980.35,23.5,17,24,22.9
647,4,980.38,23.5,18,24,22.93
648,5,980.32,23.5,18,24,22.93
649,4,980.31,23.5,18,24,22.93
650,4,980.24,23.5,18,24,22.93
651,4,980.41,23.5,18,24,22.93
652,4,980.36,23.5,18,24,22.93
653,4,980.43,23.5,18,24,22.93
654,4,980.32,23.5,18,24,22.93
655,4,980.32,23.5,18,24,22.93
656,4,980.32,23.5,20,24,22.98
657,4,980.38,23.5,20,24,22.98
658,14,980.4,23.4,19,24,22.95
659,14,980.33,23.4,20,24,22.98
660,14,980.36,23.4,20,24,22.98
661,14,980.34,23.4,19,24,22.95
662,13,980.35,23.4,20,24,22.98
663,12,980.32,23.4,20,24,22.98
664,11,980.39,23.4,20,24,22.98
665,11,980.35,23.4,20,24,22.98
666,11,980.33,23.4,20,24,22.98
667,12,980.4,23.4,20,24,22.98
668,12,980.39,23.4,20,24,22.98
669,11,980.36,23.4,20,24,22.98
670,11,980.39,23.4,21,24,23
671,11,980.41,23.4,20,24,22.98
672,12,980.41,23.4,20,24,22.98
673,13,980.38,23.4,20,24,22.98
674,14,980.44,23.4,21,24,23
675,13,980.4,23.4,21,24,23
676,14,980.38,23.4,21,24,23
677,14,980.33,23.4,21,24,23
678,14,980.27,23.3,20,24,22.98
679,14,980.31,23.4,21,24,23
680,14,980.4,23.4,20,24,22.98
681,14,980.31,23.3,20,24,22.98
682,14,980.3,23.4,20,23,21.88
683,14,980.32,23.3,20,23,21.88
684,14,980.25,23.3,21,23,21.9
685,14,980.34,23.3,21,23,21.9
686,14,980.34,23.3,21,24,23
687,13,980.32,23.3,21,24,23
688,14,980.4,23.3,21,23,21.9
689,14,980.26,23.3,21,24,23
690,14,980.24,23.3,21,23,21.9
691,17,980.29,23.3,21,24,23
692,121,980.27,23.3,21,24,23
693,156,980.34,23.3,22,24,23.03
694,155,980.21,23.2,22,23,21.93
695,163,980.32,23,24,23,21.98
696,173,980.23,23,25,23,22.01
697,178,980.24,23,25,23,22.01
698,112,980.23,23.1,25,23,22.01
699,140,980.28,23,25,23,22.01
700,140,980.32,23,26,23,22.03
701,173,980.28,23,27,23,22.06
702,126,980.29,23,27,23,22.06
703,155,980.33,22.9,26,23,22.03
704,75,980.26,22.9,26,23,22.03
705,84,980.24,22.9,30,23,22.14
706,186,980.25,22.9,31,24,23.26
707,190,980.35,22.8,26,23,22.03
708,113,980.3,22.8,26,24,23.13
709,119,980.31,22.9,26,23,22.03
710,102,980.31,22.9,28,23,22.09