1,0,978.35,25.3,25,25,24.21
2,7,978.36,25.3,25,25,24.21
3,7,978.34,25.2,24,25,24.18
4,7,978.37,25.2,24,25,24.18
5,7,978.39,25.2,24,25,24.18
6,7,978.41,25.2,24,25,24.18
7,7,978.39,25.2,24,25,24.18
8,7,978.34,25.2,24,25,24.18
9,7,978.34,25.2,24,25,24.18
10,7,978.41,25.2,24,25,24.18
11,7,978.4,25.2,24,25,24.18
12,7,978.44,25.1,24,25,24.18
13,7,978.38,25.1,24,25,24.18
14,7,978.39,25.1,24,25,24.18
15,5,978.41,25.1,24,25,24.18
16,5,978.46,25.1,24,25,24.18
17,5,978.37,25.2,24,25,24.18
18,5,978.44,25.2,24,25,24.18
19,5,978.42,25.1,24,25,24.18
20,5,978.39,25.2,24,25,24.18
21,5,978.43,25.2,26,26,25.33
22,5,978.48,25.2,26,25,24.23
23,5,978.48,25.2,27,26,25.36
24,5,978.44,25.2,27,26,25.36
25,5,978.41,25.2,26,26,25.33
26,5,978.43,25.2,26,26,25.33
27,5,978.37,25.2,26,26,25.33
28,5,978.35,25.2,26,26,25.33
29,5,978.35,25.2,26,26,25.33
30,5,978.35,25.2,26,26,25.33
31,5,978.37,25.2,26,26,25.33
32,5,978.34,25.2,25,26,25.31
33,5,978.41,25.3,25,26,25.31
34,5,978.38,25.2,25,26,25.31
35,5,978.35,25.3,25,26,25.31
36,5,978.3,25.2,25,26,25.31
37,5,978.32,25.3,25,26,25.31
38,5,978.32,25.2,25,26,25.31
39,5,978.34,25.2,25,26,25.31
40,5,978.28,25.3,25,26,25.31
41,5,978.45,25.2,25,26,25.31
42,5,978.35,25.2,25,26,25.31
43,5,978.42,25.2,25,26,25.31
44,5,978.41,25.2,25,26,25.31
45,5,978.36,25.2,25,26,25.31
46,5,978.38,25.2,25,26,25.31
47,5,978.44,25.2,25,26,25.31
48,5,978.44,25.2,25,26,25.31
49,5,978.39,25.2,25,26,25.31
50,5,978.38,25.2,25,26,25.31
51,5,978.39,25.2,25,26,25.31
52,5,978.45,25.2,25,26,25.31
53,5,978.48,25.2,25,26,25.31
54,2,978.49,25.2,25,26,25.31
55,2,978.46,25.2,25,26,25.31
56,1,978.48,25.1,23,25,24.16
57,2,978.58,25.2,23,25,24.16
58,2,978.52,25.2,23,25,24.16
59,2,978.62,25.2,24,25,24.18
60,2,978.59,25.1,24,25,24.18
61,2,978.5,25.1,23,25,24.16
62,2,978.57,25.1,23,25,24.16
63,2,978.51,25.2,23,25,24.16
64,2,978.67,25.1,23,25,24.16
65,2,978.61,25.1,23,25,24.16
66,2,978.63,25.1,23,25,24.16
67,2,978.6,25.1,23,25,24.16
68,2,978.57,25.1,23,25,24.16
69,2,978.52,25.1,23,25,24.16
70,2,978.58,25.1,23,25,24.16
71,2,978.59,25,23,25,24.16
72,2,978.56,25,23,25,24.16
73,2,978.52,25,23,25,24.16
74,2,978.58,25,23,25,24.16
75,2,978.53,25,23,25,24.16
76,2,978.55,25,23,25,24.16
77,2,978.55,25,23,25,24.16
78,2,978.57,25,23,25,24.16
79,2,978.55,25,23,25,24.16
80,2,978.53,25,23,25,24.16
81,2,978.54,24.9,23,25,24.16
82,2,978.44,24.9,23,25,24.16
83,2,978.45,24.9,23,25,24.16
84,2,978.47,24.9,23,25,24.16
85,2,978.45,24.9,23,25,24.16
86,2,978.48,24.9,23,25,24.16
87,2,978.45,24.9,23,25,24.16
88,2,978.48,24.9,23,25,24.16
89,2,978.52,24.8,23,25,24.16
90,2,978.44,24.8,23,25,24.16
91,2,978.45,24.8,23,25,24.16
92,2,978.5,24.8,23,25,24.16
93,2,978.44,24.8,23,25,24.16
94,2,978.47,24.8,23,25,24.16
95,2,978.54,24.8,23,25,24.16
96,2,978.54,24.8,23,25,24.16
97,2,978.53,24.8,23,25,24.16
98,2,978.57,24.8,23,25,24.16
99,2,978.55,24.8,23,25,24.16
100,2,978.56,24.8,23,25,24.16
101,2,978.61,24.7,23,25,24.16
102,2,978.54,24.7,23,25,24.16
103,2,978.48,24.7,23,25,24.16
104,2,978.57,24.7,23,25,24.16
105,2,978.63,24.7,23,25,24.16
106,2,978.51,24.7,23,25,24.16
107,2,978.6,24.7,23,25,24.16
108,2,978.62,24.7,23,25,24.16
109,2,978.52,24.6,23,24,23.06
110,2,978.57,24.6,24,25,24.18
111,2,978.63,24.6,24,25,24.18
112,2,978.65,24.6,24,25,24.18
113,2,978.61,24.6,23,24,23.06
114,2,978.67,24.5,23,24,23.06
115,2,978.6,24.5,24,24,23.08
116,2,978.58,24.5,23,24,23.06
117,2,978.55,24.5,23,24,23.06
118,2,978.65,24.5,23,24,23.06
119,2,978.55,24.5,23,24,23.06
120,2,978.59,24.5,23,24,23.06
121,0,978.64,24.5,23,24,23.06
122,0,978.69,24.5,23,24,23.06
123,0,978.6,24.5,23,24,23.06
124,0,978.58,24.5,23,24,23.06
125,0,978.58,24.5,23,24,23.06
126,0,978.5,24.5,23,24,23.06
127,0,978.57,24.4,23,24,23.06
128,0,978.58,24.4,23,24,23.06
129,0,978.64,24.4,23,24,23.06
130,0,978.69,24.4,23,24,23.06
131,0,978.55,24.4,23,24,23.06
132,0,978.67,24.3,23,24,23.06
133,0,978.65,24.4,23,24,23.06
134,0,978.56,24.3,23,24,23.06
135,0,978.63,24.3,23,24,23.06
136,0,978.57,24.3,23,24,23.06
137,0,978.52,24.3,23,24,23.06
138,0,978.48,24.3,23,24,23.06
139,0,978.56,24.3,24,24,23.08
140,0,978.56,24.3,24,24,23.08
141,0,978.47,24.3,24,24,23.08
142,0,978.57,24.3,24,24,23.08
143,0,978.56,24.2,24,24,23.08
144,0,978.53,24.2,23,24,23.06
145,0,978.5,24.2,24,24,23.08
146,0,978.59,24.2,24,24,23.08
147,0,978.59,24.2,24,24,23.08
148,0,978.6,24.2,24,24,23.08
149,0,978.56,24.2,24,24,23.08
150,0,978.62,24.2,24,24,23.08
151,0,978.63,24.2,24,24,23.08
152,0,978.55,24.1,24,24,23.08
153,0,978.52,24.2,24,24,23.08
154,0,978.58,24.1,24,24,23.08
155,0,978.5,24.1,24,24,23.08
156,0,978.55,24.1,24,24,23.08
157,0,978.58,24.1,24,24,23.08
158,0,978.63,24.1,24,24,23.08
159,0,978.6,24.1,24,24,23.08
160,0,978.54,24.1,24,24,23.08
161,0,978.54,24.1,24,24,23.08
162,0,978.6,24.1,24,24,23.08
163,0,978.56,24.1,24,24,23.08
164,0,978.46,24.1,24,24,23.08
165,0,978.51,24.1,24,24,23.08
166,0,978.47,24.1,24,24,23.08
167,0,978.47,24.1,24,24,23.08
168,0,978.44,24,24,24,23.08
169,0,978.47,24,24,24,23.08
170,0,978.45,24,24,24,23.08
171,0,978.43,24,24,24,23.08
172,0,978.44,24,23,24,23.06
173,0,978.44,24,23,24,23.06
174,0,978.44,24,24,24,23.08
175,0,978.45,24,24,24,23.08
176,0,978.4,24,24,24,23.08
177,0,978.44,24,24,24,23.08
178,0,978.43,24,24,24,23.08
179,0,978.46,24,24,24,23.08
180,0,978.44,23.9,24,24,23.08
181,0,978.48,23.9,24,24,23.08
182,0,978.44,23.9,24,24,23.08
183,0,978.48,23.9,24,24,23.08
184,0,978.48,23.9,24,24,23.08
185,0,978.44,23.9,24,24,23.08
186,0,978.41,23.9,24,24,23.08
187,0,978.44,23.9,24,24,23.08
188,0,978.45,23.9,24,24,23.08
189,0,978.61,23.9,24,24,23.08
190,0,978.53,23.9,24,24,23.08
191,0,978.55,23.9,24,24,23.08
192,0,978.56,23.9,24,24,23.08
193,0,978.58,23.9,24,24,23.08
194,0,978.58,23.9,24,24,23.08
195,0,978.63,23.8,24,24,23.08
196,0,978.62,23.8,24,24,23.08
197,0,978.69,23.8,24,24,23.08
198,0,978.63,23.8,24,24,23.08
199,0,978.66,23.8,24,24,23.08
200,0,978.68,23.8,24,24,23.08
201,0,978.69,23.8,24,24,23.08
202,0,978.7,23.8,24,24,23.08
203,0,978.7,23.8,24,24,23.08
204,0,978.75,23.8,24,24,23.08
205,0,978.78,23.8,24,24,23.08
206,0,978.7,23.8,24,24,23.08
207,0,978.68,23.8,24,24,23.08
208,0,978.76,23.8,24,24,23.08
209,0,978.76,23.8,24,24,23.08
210,0,978.79,23.8,24,24,23.08
211,0,978.83,23.8,24,24,23.08
212,0,978.72,23.8,24,24,23.08
213,0,978.82,23.8,24,24,23.08
214,0,978.75,23.8,24,24,23.08
215,0,978.63,23.8,24,24,23.08
216,0,978.67,23.8,24,24,23.08
217,0,978.64,23.8,24,24,23.08
218,0,978.7,23.8,24,24,23.08
219,0,978.74,23.8,24,24,23.08
220,0,978.66,23.8,24,24,23.08
221,0,978.73,23.8,24,24,23.08
222,0,978.71,23.8,24,24,23.08
223,0,978.7,23.7,24,24,23.08
224,0,978.75,23.7,24,24,23.08
225,0,978.69,23.8,24,24,23.08
226,0,978.74,23.8,24,24,23.08
227,0,978.67,23.8,24,24,23.08
228,0,978.71,23.8,24,24,23.08
229,0,978.72,23.8,24,24,23.08
230,0,978.64,23.8,24,24,23.08
231,0,978.68,23.8,24,24,23.08
232,0,978.71,23.8,24,24,23.08
233,0,978.83,23.8,24,24,23.08
234,0,978.81,23.8,24,24,23.08
235,0,978.79,23.8,24,24,23.08
236,0,978.88,23.8,24,24,23.08
237,0,978.86,23.8,24,24,23.08
238,0,978.93,23.8,24,24,23.08
239,0,978.87,23.8,24,24,23.08
240,0,978.99,23.8,24,24,23.08
241,0,978.94,23.8,24,24,23.08
242,0,978.93,23.7,24,24,23.08
243,0,978.98,23.7,24,24,23.08
244,0,978.98,23.8,24,24,23.08
245,0,979.01,23.8,24,24,23.08
246,0,979,23.8,24,24,23.08
247,0,979.02,23.8,24,24,23.08
248,0,979,23.8,24,24,23.08
249,0,979.04,23.7,24,24,23.08
250,0,979.07,23.8,24,24,23.08
251,0,979.1,23.7,24,24,23.08
252,0,979.08,23.7,24,24,23.08
253,0,979.09,23.7,24,24,23.08
254,0,979.04,23.7,24,24,23.08
255,0,979.14,23.7,24,24,23.08
256,0,979.11,23.7,24,24,23.08
257,0,979.1,23.7,24,24,23.08
258,0,979.08,23.7,24,24,23.08
259,0,979.18,23.7,24,24,23.08
260,0,979.11,23.7,24,24,23.08
261,0,979.13,23.7,24,24,23.08
262,0,979.18,23.7,24,24,23.08
263,0,979.08,23.7,24,24,23.08
264,0,979.16,23.7,24,24,23.08
265,0,979.14,23.6,24,24,23.08
266,0,979.14,23.6,24,24,23.08
267,0,979.08,23.6,24,24,23.08
268,0,979.06,23.6,24,24,23.08
269,0,979.17,23.6,24,24,23.08
270,0,979.13,23.6,24,24,23.08
271,0,979.2,23.6,24,24,23.08
272,0,979.1,23.6,24,24,23.08
273,0,979.22,23.6,24,24,23.08
274,0,979.11,23.6,24,24,23.08
275,0,979.19,23.6,24,24,23.08
276,0,979.22,23.6,24,24,23.08
277,0,979.17,23.6,24,24,23.08
278,0,979.17,23.6,24,24,23.08
279,0,979.14,23.6,24,24,23.08
280,0,979.14,23.6,24,24,23.08
281,0,979.1,23.6,24,24,23.08
282,0,979.11,23.6,24,24,23.08
283,0,979.16,23.6,24,24,23.08
284,0,979.18,23.6,24,24,23.08
285,0,979.14,23.6,24,24,23.08
286,0,979.17,23.6,24,24,23.08
287,0,979.12,23.6,24,24,23.08
288,0,979.15,23.6,24,24,23.08
289,0,979.19,23.6,24,24,23.08
290,0,979.13,23.6,24,23,21.98
291,0,979.23,23.6,24,24,23.08
292,0,979.12,23.6,24,24,23.08
293,0,979.18,23.6,24,24,23.08
294,0,979.12,23.6,24,24,23.08
295,0,979.12,23.6,24,24,23.08
296,0,979.09,23.5,24,24,23.08
297,0,979.07,23.5,24,24,23.08
298,0,979.18,23.5,24,24,23.08
299,0,979.07,23.5,24,23,21.98
300,0,979.18,23.5,24,23,21.98
301,0,979.1,23.5,24,23,21.98
302,0,979.1,23.5,24,23,21.98
303,0,979.14,23.5,24,23,21.98
304,0,979.16,23.4,24,23,21.98
305,0,979.15,23.4,24,23,21.98
306,0,979.12,23.4,24,23,21.98
307,0,979.13,23.4,24,23,21.98
308,0,979.16,23.4,24,23,21.98
309,0,979.21,23.4,24,23,21.98
310,0,979.13,23.4,24,23,21.98
311,0,979.07,23.4,24,23,21.98
312,0,979.17,23.4,24,23,21.98
313,0,979.13,23.4,24,23,21.98
314,0,979.18,23.4,24,23,21.98
315,0,979.21,23.3,24,23,21.98
316,0,979.18,23.3,24,23,21.98
317,0,979.2,23.3,24,23,21.98
318,0,979.27,23.3,24,23,21.98
319,0,979.29,23.3,24,23,21.98
320,0,979.27,23.3,24,23,21.98
321,0,979.34,23.3,24,23,21.98
322,0,979.35,23.3,24,23,21.98
323,0,979.46,23.3,24,23,21.98
324,0,979.44,23.3,24,23,21.98
325,0,979.51,23.2,24,23,21.98
326,0,979.58,23.3,24,23,21.98
327,0,979.55,23.3,24,23,21.98
328,0,979.65,23.3,24,23,21.98
329,0,979.73,23.2,25,23,22.01
330,0,979.58,23.2,25,23,22.01
331,0,979.63,23.2,25,23,22.01
332,0,979.63,23.2,24,23,21.98
333,0,979.62,23.2,25,23,22.01
334,0,979.67,23.2,24,23,21.98
335,0,979.66,23.2,24,23,21.98
336,0,979.68,23.2,24,23,21.98
337,0,979.74,23.2,24,23,21.98
338,0,979.62,23.2,24,23,21.98
339,0,979.71,23.2,25,23,22.01
340,0,979.64,23.2,24,23,21.98
341,0,979.65,23.2,24,23,21.98
342,0,979.64,23.2,24,23,21.98
343,0,979.7,23.2,24,23,21.98
344,0,979.71,23.2,24,23,21.98
345,0,979.73,23.2,24,23,21.98
346,0,979.75,23.2,24,23,21.98
347,0,979.79,23.2,24,23,21.98
348,0,979.86,23.2,24,23,21.98
349,0,979.87,23.2,24,23,21.98
350,0,979.86,23.2,24,23,21.98
351,0,979.91,23.2,24,23,21.98
352,0,979.95,23.2,24,23,21.98
353,0,979.95,23.1,24,23,21.98
354,0,980.01,23.1,24,23,21.98
355,0,979.91,23.2,24,23,21.98
356,0,980.04,23.2,24,23,21.98
357,0,980.02,23.2,24,23,21.98
358,0,979.97,23.2,24,23,21.98
359,0,979.9,23.1,24,23,21.98
360,0,979.95,23.1,24,23,21.98
361,0,979.86,23.2,25,23,22.01
362,0,979.96,23.2,25,23,22.01
363,0,979.97,23.1,24,23,21.98
364,0,979.97,23.1,24,23,21.98
365,0,980.06,23.1,24,23,21.98
366,0,979.94,23.1,25,23,22.01
367,0,979.99,23.1,24,23,21.98
368,0,979.86,23.1,24,23,21.98
369,0,979.91,23.1,25,23,22.01
370,0,980.02,23.1,25,23,22.01
371,0,979.98,23.1,25,23,22.01
372,0,980,23.1,25,23,22.01
373,0,979.99,23.1,25,23,22.01
374,0,980.06,23.1,25,23,22.01
375,0,979.99,23.1,25,23,22.01
376,0,979.97,23.1,25,23,22.01
377,0,980.06,23.2,25,23,22.01
378,0,979.97,23.2,25,23,22.01
379,0,980.05,23.2,25,23,22.01
380,0,980.07,23.2,24,23,21.98
381,0,980.07,23.2,24,23,21.98
382,0,980.16,23.1,24,23,21.98
383,0,980.09,23.1,25,23,22.01
384,0,980.03,23.1,25,23,22.01
385,0,980.17,23.1,25,23,22.01
386,0,980.15,23.1,25,23,22.01
387,0,980.25,23.1,25,23,22.01
388,0,980.16,23.2,25,23,22.01
389,0,980.15,23.2,25,23,22.01
390,0,980.25,23.2,25,23,22.01
391,0,980.12,23.2,25,23,22.01
392,0,980.15,23.2,24,23,21.98
393,0,980.17,23.2,24,23,21.98
394,0,980.09,23.2,24,23,21.98
395,0,980.11,23.2,24,23,21.98
396,0,980.1,23.2,24,23,21.98
397,0,980.06,23.2,24,23,21.98
398,0,980.08,23.1,24,23,21.98
399,0,980.21,23.1,24,23,21.98
400,0,980.09,23.1,24,23,21.98
401,0,980.07,23.1,24,23,21.98
402,0,980.13,23.1,24,23,21.98
403,0,980.16,23.1,25,23,22.01
404,0,980.16,23.1,25,23,22.01
405,0,980.17,23.1,24,23,21.98
406,0,980.06,23.1,25,23,22.01
407,0,980.23,23.1,25,23,22.01
408,0,980.07,23.1,25,23,22.01
409,0,980.25,23.2,25,23,22.01
410,0,980.16,23.1,25,23,22.01
411,0,980.3,23.2,25,23,22.01
412,0,980.17,23.2,25,23,22.01
413,0,980.16,23.2,25,23,22.01
414,0,980.15,23.2,25,23,22.01
415,0,980.15,23.2,25,23,22.01
416,0,980.24,23.2,25,23,22.01
417,0,980.24,23.2,25,23,22.01
418,0,980.24,23.2,25,23,22.01
419,1,980.29,23.2,25,23,22.01
420,1,980.29,23.2,25,23,22.01
421,0,980.29,23.2,25,23,22.01
422,1,980.32,23.2,25,23,22.01
423,1,980.32,23.2,25,23,22.01
424,1,980.25,23.2,25,23,22.01
425,1,980.27,23.2,25,23,22.01
426,1,980.32,23.2,25,23,22.01
427,1,980.25,23.2,25,23,22.01
428,1,980.23,23.2,25,23,22.01
429,1,980.36,23.2,25,23,22.01
430,1,980.38,23.2,25,23,22.01
431,1,980.49,23.2,25,23,22.01
432,1,980.4,23.2,25,23,22.01
433,1,980.43,23.2,25,23,22.01
434,1,980.4,23.2,25,23,22.01
435,1,980.45,23.2,25,23,22.01
436,1,980.42,23.2,25,23,22.01
437,1,980.41,23.3,26,23,22.03
438,1,980.41,23.3,26,23,22.03
439,1,980.39,23.3,26,24,23.13
440,1,980.49,23.3,26,24,23.13
441,1,980.48,23.3,25,24,23.11
442,1,980.45,23.3,25,24,23.11
443,1,980.48,23.3,26,24,23.13
444,1,980.46,23.3,26,24,23.13
445,1,980.44,23.4,25,23,22.01
446,1,980.43,23.4,25,24,23.11
447,2,980.41,23.4,25,24,23.11
448,2,980.52,23.4,25,24,23.11
449,2,980.52,23.4,25,24,23.11
450,2,980.63,23.4,25,24,23.11
451,2,980.71,23.4,25,24,23.11
452,2,980.68,23.4,25,24,23.11
453,2,980.63,23.4,25,24,23.11
454,2,980.7,23.4,25,24,23.11
455,2,980.67,23.4,25,24,23.11
456,2,980.6,23.4,25,24,23.11
457,2,980.68,23.4,25,24,23.11
458,2,980.67,23.4,25,23,22.01
459,2,980.7,23.4,25,23,22.01
460,2,980.76,23.4,25,24,23.11
461,2,980.69,23.4,25,23,22.01
462,2,980.72,23.4,25,23,22.01
463,2,980.81,23.4,25,23,22.01
464,2,980.82,23.4,25,23,22.01
465,2,980.86,23.3,25,23,22.01
466,3,980.85,23.3,25,23,22.01
467,3,980.89,23.3,25,23,22.01
468,3,980.88,23.3,25,23,22.01
469,3,980.87,23.3,25,23,22.01
470,3,980.98,23.3,25,23,22.01
471,3,980.95,23.3,25,23,22.01
472,3,980.9,23.3,25,23,22.01
473,3,980.97,23.3,25,23,22.01
474,3,980.96,23.3,25,23,22.01
475,3,980.9,23.2,25,23,22.01
476,3,981,23.2,25,23,22.01
477,3,981.06,23.2,25,23,22.01
478,3,981.03,23.2,25,23,22.01
479,3,981.04,23.2,25,23,22.01
480,3,981.12,23.2,24,23,21.98
481,4,981.1,23.2,25,23,22.01
482,4,981.02,23.2,25,23,22.01
483,4,981.06,23.2,25,23,22.01
484,4,981.12,23.2,25,23,22.01
485,4,981.13,23.2,25,23,22.01
486,4,981.17,23.2,25,23,22.01
